#timestamp,constant_power_C
2025-01-01 06:11:00.02 PST,717+j235.667
2025-01-01 06:12:00.02 PST,716+j235.338
2025-01-01 06:13:00.02 PST,716+j235.338
2025-01-01 06:14:00.02 PST,745+j244.87
2025-01-01 06:15:00.02 PST,774+j254.401
2025-01-01 06:16:00.02 PST,799+j262.619
2025-01-01 06:17:00.02 PST,824+j270.836
2025-01-01 06:18:00.02 PST,853+j280.368
2025-01-01 06:19:00.02 PST,829+j272.479
2025-01-01 06:20:00.02 PST,804+j264.262
2025-01-01 06:21:00.02 PST,787+j258.674
2025-01-01 06:22:00.02 PST,769+j252.758
2025-01-01 06:23:00.02 PST,779+j256.045
2025-01-01 06:24:00.02 PST,811+j266.563
2025-01-01 06:25:00.02 PST,843+j277.081
2025-01-01 06:26:00.02 PST,874+j287.27
2025-01-01 06:27:00.02 PST,903+j296.802
2025-01-01 06:28:00.02 PST,869+j285.626
2025-01-01 06:29:00.02 PST,801+j263.276
2025-01-01 06:30:00.02 PST,733+j240.925
2025-01-01 06:31:00.02 PST,659+j216.603
2025-01-01 06:32:00.02 PST,584+j191.952
2025-01-01 06:33:00.02 PST,544+j178.804
2025-01-01 06:34:00.02 PST,564+j185.378
2025-01-01 06:35:00.02 PST,583+j191.623
2025-01-01 06:36:00.02 PST,591+j194.252
2025-01-01 06:37:00.02 PST,599+j196.882
2025-01-01 06:38:00.02 PST,612+j201.155
2025-01-01 06:39:00.02 PST,614+j201.812
2025-01-01 06:40:00.02 PST,615+j202.141
2025-01-01 06:41:00.02 PST,627+j206.085
2025-01-01 06:42:00.02 PST,638+j209.7
2025-01-01 06:43:00.02 PST,659+j216.603
2025-01-01 06:44:00.02 PST,668+j219.561
2025-01-01 06:45:00.02 PST,677+j222.519
2025-01-01 06:46:00.02 PST,686+j225.477
2025-01-01 06:47:00.02 PST,695+j228.435
2025-01-01 06:48:00.02 PST,698+j229.422
2025-01-01 06:49:00.02 PST,696+j228.764
2025-01-01 06:50:00.02 PST,694+j228.107
2025-01-01 06:51:00.02 PST,693+j227.778
2025-01-01 06:52:00.02 PST,693+j227.778
2025-01-01 06:53:00.02 PST,690+j226.792
2025-01-01 06:54:00.02 PST,742+j243.884
2025-01-01 06:55:00.02 PST,795+j261.304
2025-01-01 06:56:00.02 PST,850+j279.381
2025-01-01 06:57:00.02 PST,903+j296.802
2025-01-01 06:58:00.02 PST,960+j315.537
2025-01-01 06:59:00.02 PST,958+j314.879
2025-01-01 07:00:00.02 PST,955+j313.893
2025-01-01 07:01:00.02 PST,955+j313.893
2025-01-01 07:02:00.02 PST,953+j313.236
2025-01-01 07:03:00.02 PST,951+j312.579
2025-01-01 07:04:00.02 PST,896+j294.501
2025-01-01 07:05:00.02 PST,840+j276.095
2025-01-01 07:06:00.02 PST,785+j258.017
2025-01-01 07:07:00.02 PST,729+j239.611
2025-01-01 07:08:00.02 PST,673+j221.204
2025-01-01 07:09:00.02 PST,650+j213.645
2025-01-01 07:10:00.02 PST,626+j205.756
2025-01-01 07:11:00.02 PST,619+j203.455
2025-01-01 07:12:00.02 PST,612+j201.155
2025-01-01 07:13:00.02 PST,604+j198.525
2025-01-01 07:14:00.02 PST,641+j210.687
2025-01-01 07:15:00.02 PST,676+j222.19
2025-01-01 07:16:00.02 PST,700+j230.079
2025-01-01 07:17:00.02 PST,721+j236.981
2025-01-01 07:18:00.02 PST,742+j243.884
2025-01-01 07:19:00.02 PST,743+j244.212
2025-01-01 07:20:00.02 PST,743+j244.212
2025-01-01 07:21:00.02 PST,736+j241.912
2025-01-01 07:22:00.02 PST,728+j239.282
2025-01-01 07:23:00.02 PST,720+j236.653
2025-01-01 07:24:00.02 PST,714+j234.68
