#timestamp,constant_power_C
2025-01-01 05:15:00.02 PST,1117.67+j367.359
2025-01-01 05:16:00.02 PST,1128.33+j370.865
2025-01-01 05:17:00.02 PST,1127.67+j370.646
2025-01-01 05:18:00.02 PST,1139.67+j374.59
2025-01-01 05:19:00.02 PST,1119.67+j368.017
2025-01-01 05:20:00.02 PST,1101.33+j361.991
2025-01-01 05:21:00.02 PST,1114.67+j366.373
2025-01-01 05:22:00.02 PST,1102+j362.21
2025-01-01 05:23:00.02 PST,1082.33+j355.746
2025-01-01 05:24:00.02 PST,1022.33+j336.025
2025-01-01 05:25:00.02 PST,1018.33+j334.71
2025-01-01 05:26:00.02 PST,1009+j331.642
2025-01-01 05:27:00.02 PST,989+j325.069
2025-01-01 05:28:00.02 PST,994+j326.712
2025-01-01 05:29:00.02 PST,996+j327.369
2025-01-01 05:30:00.02 PST,1007+j330.985
2025-01-01 05:31:00.02 PST,1010.33+j332.08
2025-01-01 05:32:00.02 PST,1010.67+j332.19
2025-01-01 05:33:00.02 PST,1023.67+j336.463
2025-01-01 05:34:00.02 PST,1029.67+j338.435
2025-01-01 05:35:00.02 PST,1084.33+j356.403
2025-01-01 05:36:00.02 PST,1114.33+j366.264
2025-01-01 05:37:00.02 PST,1099.33+j361.333
2025-01-01 05:38:00.02 PST,1107.33+j363.963
2025-01-01 05:39:00.02 PST,1134.67+j372.947
2025-01-01 05:40:00.02 PST,1148.33+j377.439
2025-01-01 05:41:00.02 PST,1202.67+j395.298
2025-01-01 05:42:00.02 PST,1203.33+j395.516
2025-01-01 05:43:00.02 PST,1233.33+j405.377
2025-01-01 05:44:00.02 PST,1268+j416.771
2025-01-01 05:45:00.02 PST,1320+j433.863
2025-01-01 05:46:00.02 PST,1408.67+j463.006
2025-01-01 05:47:00.02 PST,1790.67+j588.564
2025-01-01 05:48:00.02 PST,2093.33+j688.045
2025-01-01 05:49:00.02 PST,2399+j788.513
2025-01-01 05:50:00.02 PST,3370.67+j1107.88
2025-01-01 05:51:00.02 PST,3704.33+j1217.55
2025-01-01 05:52:00.02 PST,2705+j889.091
2025-01-01 05:53:00.02 PST,2332.67+j766.711
2025-01-01 05:54:00.02 PST,2624+j862.467
2025-01-01 05:55:00.02 PST,2041.33+j670.954
2025-01-01 05:56:00.02 PST,2057.67+j676.322
2025-01-01 05:57:00.02 PST,1443+j474.291
2025-01-01 05:58:00.02 PST,1451.67+j477.14
2025-01-01 05:59:00.02 PST,1456.67+j478.783
2025-01-01 06:00:00.02 PST,1199.33+j394.202
2025-01-01 06:01:00.02 PST,1242+j408.226
2025-01-01 06:02:00.02 PST,1326.33+j435.945
2025-01-01 06:03:00.02 PST,1384.67+j455.118
2025-01-01 06:04:00.02 PST,1384.33+j455.008
2025-01-01 06:05:00.02 PST,1466.67+j482.07
2025-01-01 06:06:00.02 PST,1946.33+j639.729
2025-01-01 06:07:00.02 PST,1729+j568.295
2025-01-01 06:08:00.02 PST,1716+j564.022
2025-01-01 06:09:00.02 PST,1702.67+j559.64
2025-01-01 06:10:00.02 PST,1689.33+j555.257
2025-01-01 06:11:00.02 PST,1676+j550.875
2025-01-01 06:12:00.02 PST,1453.67+j477.797
2025-01-01 06:13:00.02 PST,1470+j483.166
2025-01-01 06:14:00.02 PST,1503+j494.012
2025-01-01 06:15:00.02 PST,1492+j490.397
2025-01-01 06:16:00.02 PST,1523+j500.586
2025-01-01 06:17:00.02 PST,1504.67+j494.56
2025-01-01 06:18:00.02 PST,1508.67+j495.875
2025-01-01 06:19:00.02 PST,1517.67+j498.833
2025-01-01 06:20:00.02 PST,1521.67+j500.148
2025-01-01 06:21:00.02 PST,1485+j488.096
2025-01-01 06:22:00.02 PST,1439+j472.976
2025-01-01 06:23:00.02 PST,1486.33+j488.534
