#timestamp,constant_power_B
2025-01-01 02:33:00.02 PST,1550.67+j509.68
2025-01-01 02:34:00.02 PST,1523.33+j500.695
2025-01-01 02:35:00.02 PST,1554+j510.775
2025-01-01 02:36:00.02 PST,1548+j508.803
2025-01-01 02:37:00.02 PST,1552+j510.118
2025-01-01 02:38:00.02 PST,1559.33+j512.528
2025-01-01 02:39:00.02 PST,1573.33+j517.13
2025-01-01 02:40:00.02 PST,1602.67+j526.771
2025-01-01 02:41:00.02 PST,1615.33+j530.934
2025-01-01 02:42:00.02 PST,1634.67+j537.289
2025-01-01 02:43:00.02 PST,1654+j543.644
2025-01-01 02:44:00.02 PST,1630+j535.755
2025-01-01 02:45:00.02 PST,1624+j533.783
2025-01-01 02:46:00.02 PST,1614+j530.496
2025-01-01 02:47:00.02 PST,1614+j530.496
2025-01-01 02:48:00.02 PST,1600.67+j526.114
2025-01-01 02:49:00.02 PST,1647.33+j541.452
2025-01-01 02:50:00.02 PST,1697.33+j557.886
2025-01-01 02:51:00.02 PST,1738+j571.253
2025-01-01 02:52:00.02 PST,1782+j585.715
2025-01-01 02:53:00.02 PST,1826+j600.177
2025-01-01 02:54:00.02 PST,1770+j581.771
2025-01-01 02:55:00.02 PST,1709.33+j561.831
2025-01-01 02:56:00.02 PST,1948.67+j640.496
2025-01-01 02:57:00.02 PST,1579.67+j519.211
2025-01-01 02:58:00.02 PST,1517.33+j498.723
2025-01-01 02:59:00.02 PST,1510+j496.313
2025-01-01 03:00:00.02 PST,1510+j496.313
2025-01-01 03:01:00.02 PST,1509.33+j496.094
2025-01-01 03:02:00.02 PST,1508.67+j495.875
2025-01-01 03:03:00.02 PST,1488+j489.082
2025-01-01 03:04:00.02 PST,1487.33+j488.863
2025-01-01 03:05:00.02 PST,1495.33+j491.492
2025-01-01 03:06:00.02 PST,1474+j484.48
2025-01-01 03:07:00.02 PST,1499.33+j492.807
2025-01-01 03:08:00.02 PST,1541.33+j506.612
2025-01-01 03:09:00.02 PST,1536.67+j505.078
2025-01-01 03:10:00.02 PST,1543.33+j507.269
2025-01-01 03:11:00.02 PST,1534.67+j504.421
2025-01-01 03:12:00.02 PST,1529.33+j502.667
2025-01-01 03:13:00.02 PST,1524+j500.915
2025-01-01 03:14:00.02 PST,1675.33+j550.655
2025-01-01 03:15:00.02 PST,1830+j601.492
2025-01-01 03:16:00.02 PST,1989.33+j653.862
2025-01-01 03:17:00.02 PST,2148.67+j706.233
2025-01-01 03:18:00.02 PST,2304.67+j757.507
2025-01-01 03:19:00.02 PST,2307.33+j758.384
2025-01-01 03:20:00.02 PST,2310+j759.26
2025-01-01 03:21:00.02 PST,2312+j759.918
2025-01-01 03:22:00.02 PST,2314+j760.575
2025-01-01 03:23:00.02 PST,2319.33+j762.328
2025-01-01 03:24:00.02 PST,2304.67+j757.507
2025-01-01 03:25:00.02 PST,2289.33+j752.467
2025-01-01 03:26:00.02 PST,2268.67+j745.675
2025-01-01 03:27:00.02 PST,2244.67+j737.786
2025-01-01 03:28:00.02 PST,2224+j730.993
2025-01-01 03:29:00.02 PST,2246.67+j738.444
2025-01-01 03:30:00.02 PST,2270+j746.113
2025-01-01 03:31:00.02 PST,2285.33+j751.153
2025-01-01 03:32:00.02 PST,2300.67+j756.193
2025-01-01 03:33:00.02 PST,2312.67+j760.137
2025-01-01 03:34:00.02 PST,2308+j758.603
2025-01-01 03:35:00.02 PST,2273.33+j747.208
2025-01-01 03:36:00.02 PST,2276.67+j748.304
2025-01-01 03:37:00.02 PST,2250+j739.539
2025-01-01 03:38:00.02 PST,2273.33+j747.208
2025-01-01 03:39:00.02 PST,2273.33+j747.208
2025-01-01 03:40:00.02 PST,2314.67+j760.794
2025-01-01 03:41:00.02 PST,2316+j761.232
2025-01-01 03:42:00.02 PST,2299.83+j755.919
2025-01-01 03:43:00.02 PST,2270.33+j746.222
2025-01-01 03:44:00.02 PST,2210.83+j726.666
2025-01-01 03:45:00.02 PST,2120+j696.81
2025-01-01 03:46:00.02 PST,2083.33+j684.758
2025-01-01 03:47:00.02 PST,2063.33+j678.185
2025-01-01 03:48:00.02 PST,2043.33+j671.611
2025-01-01 03:49:00.02 PST,2590+j851.292
2025-01-01 03:50:00.02 PST,2060+j677.089
2025-01-01 03:51:00.02 PST,2046.67+j672.707
2025-01-01 03:52:00.02 PST,2043.33+j671.611
