#timestamp,constant_power_C
2025-01-01 05:27:00.02 PST,551.778+j181.361
2025-01-01 05:28:00.02 PST,502.222+j165.072
2025-01-01 05:29:00.02 PST,532.667+j175.079
2025-01-01 05:30:00.02 PST,563.111+j185.086
2025-01-01 05:31:00.02 PST,593.556+j195.092
2025-01-01 05:32:00.02 PST,624+j205.099
2025-01-01 05:33:00.02 PST,674.167+j221.588
2025-01-01 05:34:00.02 PST,931+j306.005
2025-01-01 05:35:00.02 PST,1187.83+j390.422
2025-01-01 05:36:00.02 PST,1444.67+j474.839
2025-01-01 05:37:00.02 PST,1694+j556.791
2025-01-01 05:38:00.02 PST,1943.33+j638.743
2025-01-01 05:39:00.02 PST,1696.56+j557.631
2025-01-01 05:40:00.02 PST,1449.78+j476.519
2025-01-01 05:41:00.02 PST,1203+j395.407
2025-01-01 05:42:00.02 PST,943.444+j310.095
2025-01-01 05:43:00.02 PST,683.889+j224.783
2025-01-01 05:44:00.02 PST,715+j235.009
2025-01-01 05:45:00.02 PST,738.222+j242.642
2025-01-01 05:46:00.02 PST,761.444+j250.275
2025-01-01 05:47:00.02 PST,784.667+j257.908
2025-01-01 05:48:00.02 PST,820.667+j269.74
2025-01-01 05:49:00.02 PST,742.667+j244.103
2025-01-01 05:50:00.02 PST,657.333+j216.055
2025-01-01 05:51:00.02 PST,572+j188.007
2025-01-01 05:52:00.02 PST,487.778+j160.325
2025-01-01 05:53:00.02 PST,403.556+j132.642
2025-01-01 05:54:00.02 PST,395+j129.83
2025-01-01 05:55:00.02 PST,394.444+j129.647
2025-01-01 05:56:00.02 PST,393.889+j129.465
2025-01-01 05:57:00.02 PST,393.333+j129.282
2025-01-01 05:58:00.02 PST,397.778+j130.743
2025-01-01 05:59:00.02 PST,516.222+j169.674
2025-01-01 06:00:00.02 PST,634.667+j208.605
2025-01-01 06:01:00.02 PST,753.111+j247.536
2025-01-01 06:02:00.02 PST,866.222+j284.713
2025-01-01 06:03:00.02 PST,979.333+j321.891
2025-01-01 06:04:00.02 PST,885.333+j290.995
2025-01-01 06:05:00.02 PST,791.333+j260.099
2025-01-01 06:06:00.02 PST,697.333+j229.202
2025-01-01 06:07:00.02 PST,612+j201.155
2025-01-01 06:08:00.02 PST,526.667+j173.107
2025-01-01 06:09:00.02 PST,533.333+j175.298
2025-01-01 06:10:00.02 PST,540+j177.489
2025-01-01 06:11:00.02 PST,546.667+j179.681
2025-01-01 06:12:00.02 PST,531.333+j174.641
2025-01-01 06:13:00.02 PST,516+j169.601
2025-01-01 06:14:00.02 PST,464.667+j152.729
2025-01-01 06:15:00.02 PST,414+j136.075
2025-01-01 06:16:00.02 PST,363.333+j119.422
2025-01-01 06:17:00.02 PST,323.556+j106.348
2025-01-01 06:18:00.02 PST,283.778+j93.273
2025-01-01 06:19:00.02 PST,307.333+j101.015
2025-01-01 06:20:00.02 PST,334.889+j110.073
2025-01-01 06:21:00.02 PST,362.444+j119.13
2025-01-01 06:22:00.02 PST,390+j128.187
2025-01-01 06:23:00.02 PST,422+j138.705
2025-01-01 06:24:00.02 PST,476+j156.454
